mx,my,mz
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
7.5,-14.85,107.85
0.45,-30.0,114.9
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
-0.15,-30.75,115.2
24.15,-6.9,79.8
21.75,-6.0,78.9
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
22.2,-6.15,80.55
-25.35,-30.0,112.35
-25.95,-29.55,111.75
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-26.25,-30.15,113.25
-49.2,-17.4,68.55
-51.0,-17.55,69.75
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-50.55,-19.05,71.25
-16.5,-7.65,43.8
-16.2,-10.05,41.55
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-15.9,-9.9,41.85
-14.4,-12.75,39.6
-13.8,-17.25,37.65
-13.8,-17.55,36.15
-14.1,-16.65,36.75
-13.05,-20.1,34.05
-12.3,-20.7,33.3
-10.8,-22.2,34.05
-10.05,-24.3,33.6
-10.05,-24.3,33.6
-8.4,-26.25,31.35
-9.3,-28.2,31.8
-8.55,-31.05,32.25
-8.4,-30.9,31.35
-6.75,-32.7,31.35
-5.4,-33.6,33.3
-5.7,-34.8,30.6
-5.1,-34.65,32.55
-4.5,-37.65,33.9
-4.2,-37.35,32.4
-1.65,-39.3,32.55
-2.4,-38.55,31.8
-1.2,-40.35,34.05
-0.3,-41.55,33.9
-0.45,-40.05,33.3
-0.45,-40.65,34.8
0.9,-43.2,34.35
2.85,-43.95,34.35
2.4,-43.5,36.15
4.65,-44.25,35.85
4.65,-44.25,35.85
4.2,-45.9,37.05
4.2,-45.15,36.75
5.1,-46.05,38.4
4.35,-46.35,35.85
5.25,-48.45,39.6
6.0,-48.0,38.25
5.25,-48.75,38.85
6.6,-48.9,38.7
6.0,-49.05,40.65
8.55,-49.65,39.75
7.8,-49.95,40.95
6.6,-51.0,39.75
8.4,-49.05,41.85
8.4,-51.3,42.15
9.45,-50.85,42.45
11.4,-51.3,42.45
10.05,-50.4,43.8
12.9,-50.55,44.7
12.9,-52.35,46.2
14.25,-50.7,46.35
14.25,-50.7,46.35
15.0,-50.4,48.45
15.45,-52.05,50.25
16.35,-51.3,50.4
16.8,-52.35,52.2
17.85,-51.6,54.45
19.35,-52.35,57.0
19.2,-51.75,57.15
19.65,-52.5,56.4
20.4,-51.45,58.95
20.55,-51.3,58.8
22.5,-52.35,58.8
22.65,-49.95,60.45
19.95,-50.4,60.75
20.7,-51.0,57.9
21.15,-50.7,57.9
17.85,-50.85,57.75
19.2,-50.4,56.7
18.0,-51.0,58.65
19.95,-50.7,57.9
20.1,-50.1,57.0
20.1,-50.1,57.0
20.1,-50.1,56.55
19.05,-49.8,55.8
19.05,-50.55,54.75
20.4,-50.7,52.5
18.45,-48.9,50.7
18.0,-47.1,49.5
16.8,-48.45,47.25
16.8,-49.05,47.55
16.35,-45.6,46.2
17.55,-45.6,43.65
16.35,-44.85,44.7
14.85,-43.35,42.9
14.85,-43.35,42.9
15.75,-42.15,40.5
13.5,-41.1,39.45
13.05,-40.65,40.2
11.7,-39.45,38.55
12.0,-37.8,36.9
10.95,-35.85,38.55
8.7,-33.75,36.45
8.7,-33.75,36.45
7.95,-32.7,37.5
7.05,-29.25,36.15
6.0,-28.05,36.75
5.4,-27.15,36.15
5.1,-25.05,36.6
4.5,-22.35,36.0
4.65,-24.0,36.9
3.3,-19.95,39.3
2.55,-17.7,38.25
1.65,-15.75,38.7
1.2,-13.65,39.15
1.5,-11.4,41.4
1.5,-11.4,41.4
-1.8,-7.35,45.0
-1.8,-7.05,47.25
-2.1,-6.9,48.45
-3.9,-5.1,47.7
-2.55,-4.2,50.1
-3.9,-2.25,51.0
-3.75,-0.6,52.95
-3.75,-0.6,52.95
-6.3,0.15,54.3
-4.95,1.35,57.75
-6.0,2.1,57.0
-5.25,1.35,60.15
-4.35,0.75,59.7
-4.5,3.9,61.65
-5.4,3.3,61.5
-6.0,2.85,62.7
-7.2,5.25,60.6
-6.6,4.2,64.2
-4.65,5.85,67.2
-7.5,4.95,67.35
-7.5,4.95,67.35
-6.45,7.05,71.4
-9.45,7.05,72.9
-9.45,6.3,73.2
-9.6,7.2,75.6
-7.8,5.85,76.65
-10.5,8.25,76.95
-9.15,5.25,76.8
-9.15,5.25,76.8
-11.4,7.05,77.55
-10.95,7.05,80.85
-10.05,7.2,79.5
-11.25,6.9,82.05
-10.8,6.15,83.1
-12.15,5.7,86.25
-11.7,5.25,89.4
-13.35,4.95,90.15
-12.0,5.1,90.3
-13.35,5.7,94.5
-12.3,2.55,94.65
-12.9,3.9,96.6
-12.9,2.4,97.05
-11.55,2.25,99.0
-11.7,2.85,100.65
-12.9,3.15,97.8
-10.65,1.05,102.0
-13.65,1.65,101.7
-12.9,1.35,101.7
-13.8,0.75,101.85
-13.8,0.75,101.85
-13.65,-1.65,103.2
-14.4,-1.35,105.3
-15.0,-1.95,106.2
-14.85,-3.15,106.05
-14.7,-2.55,108.75
-15.0,-4.05,107.7
-15.9,-4.2,107.85
-15.9,-4.2,107.85
-16.5,-5.85,109.8
-17.25,-7.2,109.05
-16.5,-8.25,109.8
-18.45,-8.25,110.25
-19.05,-9.6,110.4
-17.55,-9.9,111.75
-18.6,-10.2,112.5
-18.3,-10.2,112.2
-18.3,-12.75,112.5
-20.55,-12.0,113.25
-19.35,-12.75,112.95
-19.95,-13.35,112.65
-19.95,-15.0,113.1
-20.7,-15.45,113.4
-21.3,-16.65,114.3
-19.05,-17.4,113.55
-20.7,-18.6,114.15
-21.9,-20.4,114.9
-20.4,-19.05,115.65
-21.3,-21.0,113.55
-21.3,-21.0,113.55
-20.1,-23.4,115.05
-20.4,-25.35,114.9
-20.55,-24.9,114.3
-21.75,-25.95,115.05
-20.7,-28.2,113.85
-19.35,-30.6,113.55
-19.95,-31.05,114.9
-20.4,-30.75,112.05
-21.0,-29.85,112.5
-19.8,-31.95,114.0
-19.95,-33.9,114.15
-21.75,-33.0,112.95
-20.7,-33.3,113.4
-19.95,-35.4,112.65
-19.35,-38.1,112.95
-20.55,-38.1,111.75
-21.0,-39.15,112.95
-18.45,-37.8,112.65
-20.4,-38.55,110.25
-20.4,-39.3,111.3
-19.95,-39.6,110.55
-19.95,-42.15,110.25
-19.35,-44.4,108.6
-19.8,-43.35,108.6
-19.8,-43.35,108.6
-19.8,-47.25,107.1
-20.55,-47.7,104.55
-20.1,-49.5,105.3
-19.05,-49.05,105.0
-19.65,-50.7,102.9
-20.7,-51.0,102.3
-23.25,-51.3,99.15
-23.25,-51.3,99.15
-25.2,-54.15,97.8
-26.1,-54.6,97.2
-27.75,-54.75,94.8
-27.3,-54.6,96.15
-26.85,-56.1,92.1
-28.95,-55.8,91.95
-28.35,-57.75,90.0
-28.35,-57.45,89.25
-28.65,-57.3,86.85
-10.2,-67.95,60.9
-8.55,-68.85,61.05
-8.55,-67.8,60.75
-9.45,-67.95,61.35
-9.45,-67.95,61.35
-8.1,-67.8,62.25
-9.15,-67.2,63.75
-6.0,-66.9,63.45
-6.0,-66.9,63.45
-5.25,-67.95,64.95
-5.7,-67.65,64.95
