time_ms,roll_deg,pitch_deg,yaw_deg,magYaw_deg,mx,my,mz,gz,dt
37616,2.14,1.35,-146.19,220.48,-23.41,19.31,-38.56,0.0025,0.0170
37633,2.13,1.36,-146.15,221.46,-22.87,19.58,-37.81,0.0025,0.0170
37650,2.14,1.36,-146.14,217.52,-24.28,17.88,-39.59,-0.0025,0.0170
37667,2.14,1.35,-146.12,217.44,-23.76,17.43,-39.26,-0.0023,0.0170
37684,2.15,1.34,-146.10,218.60,-24.19,18.58,-38.31,-0.0084,0.0170
37701,2.16,1.34,-146.08,219.88,-23.29,18.74,-39.11,-0.0007,0.0170
37718,2.16,1.34,-146.04,219.88,-23.29,18.74,-39.11,0.0009,0.0170
37735,2.17,1.35,-146.03,218.49,-23.60,18.01,-39.11,-0.0052,0.0170
37752,2.18,1.35,-146.01,217.64,-24.56,18.16,-38.90,-0.0039,0.0170
37769,2.18,1.35,-145.98,219.54,-23.58,18.73,-38.70,-0.0004,0.0170
37786,2.18,1.34,-145.95,220.86,-23.35,19.49,-39.84,0.0039,0.0170
37803,2.19,1.34,-145.93,217.05,-23.82,17.16,-39.97,-0.0004,0.0170
37820,2.19,1.34,-145.91,217.05,-23.82,17.16,-39.97,0.0031,0.0170
37837,2.19,1.35,-145.89,219.76,-23.94,19.19,-39.16,-0.0004,0.0170
37854,2.19,1.35,-145.85,220.89,-23.50,19.63,-39.57,-0.0023,0.0170
37871,2.19,1.35,-145.83,218.63,-24.19,18.58,-38.31,-0.0025,0.0170
37888,2.19,1.34,-145.81,218.54,-23.54,17.99,-38.39,-0.0015,0.0170
37905,2.20,1.34,-145.79,218.55,-23.54,17.99,-38.39,-0.0015,0.0170
37922,2.21,1.34,-145.78,218.55,-23.54,17.99,-38.39,-0.0063,0.0170
37939,2.21,1.34,-145.75,220.46,-22.85,18.75,-39.79,-0.0015,0.0170
37956,2.21,1.33,-145.72,219.20,-22.51,17.57,-39.74,-0.0004,0.0170
37973,2.22,1.33,-145.70,219.81,-23.91,19.18,-38.73,0.0007,0.0170
37990,2.22,1.33,-145.68,218.31,-24.54,18.60,-38.62,0.0001,0.0170
38007,2.22,1.34,-145.66,218.31,-24.54,18.60,-38.62,-0.0033,0.0170
38024,2.23,1.34,-145.62,221.18,-23.54,19.88,-38.00,0.0004,0.0170
38041,2.23,1.34,-145.60,220.49,-22.64,18.59,-39.20,-0.0036,0.0170
38058,2.23,1.34,-145.58,219.56,-23.63,18.75,-39.42,-0.0063,0.0170
38075,2.24,1.34,-145.55,220.57,-23.43,19.32,-38.84,-0.0025,0.0170
38092,2.24,1.35,-145.53,219.26,-23.82,18.71,-37.71,-0.0009,0.0170
38109,2.25,1.35,-145.50,219.27,-23.82,18.71,-37.71,-0.0004,0.0170
38126,2.26,1.34,-145.48,219.23,-23.96,18.75,-39.44,-0.0039,0.0170
38143,2.27,1.34,-145.45,220.94,-22.26,18.56,-38.46,-0.0025,0.0170
38160,2.27,1.34,-145.43,220.02,-23.40,18.87,-38.54,-0.0012,0.0170
38177,2.28,1.34,-145.40,220.62,-23.76,19.61,-38.87,-0.0015,0.0170
38194,2.27,1.34,-145.38,219.10,-24.24,18.89,-38.89,-0.0015,0.0170
38211,2.28,1.35,-145.35,219.62,-23.40,18.58,-38.54,-0.0015,0.0170
38228,2.27,1.35,-145.34,217.74,-24.56,18.16,-38.90,-0.0020,0.0170
38245,2.27,1.35,-145.31,219.70,-24.61,19.64,-39.36,0.0055,0.0170
38262,2.27,1.34,-145.30,216.37,-26.41,18.60,-37.75,-0.0007,0.0170
38279,2.27,1.34,-145.27,220.17,-22.91,18.57,-38.50,0.0015,0.0170
38296,2.27,1.34,-145.26,219.27,-23.88,18.73,-38.43,-0.0055,0.0170
38313,2.28,1.35,-145.22,221.57,-23.27,19.90,-38.70,-0.0004,0.0170
38330,2.28,1.35,-145.21,217.98,-24.71,18.46,-38.77,-0.0033,0.0170
38347,2.29,1.34,-145.19,218.67,-23.66,18.13,-37.83,0.0012,0.0170
38364,2.29,1.34,-145.17,218.39,-24.72,18.75,-38.78,0.0023,0.0170
38381,2.29,1.34,-145.15,217.12,-24.31,17.56,-38.01,0.0017,0.0170
38398,2.28,1.34,-145.15,217.12,-24.31,17.56,-38.01,-0.0023,0.0170
38415,2.28,1.34,-145.13,219.29,-23.84,18.72,-38.00,-0.0033,0.0170
38432,2.27,1.34,-145.11,218.58,-23.41,17.86,-38.81,-0.0044,0.0170
38449,2.28,1.34,-145.09,219.89,-23.85,19.16,-38.01,0.0007,0.0170
38466,2.29,1.34,-145.06,220.03,-23.23,18.72,-38.39,-0.0017,0.0170
38483,2.30,1.33,-145.05,218.31,-23.79,17.97,-37.41,-0.0068,0.0170
38500,2.30,1.33,-145.04,218.31,-23.79,17.97,-37.41,-0.0028,0.0170
38517,2.30,1.34,-145.02,218.89,-23.90,18.44,-38.71,0.0020,0.0170
38534,2.31,1.35,-145.02,217.37,-24.82,18.05,-40.20,-0.0105,0.0170
38551,2.33,1.34,-145.00,220.32,-23.66,19.29,-37.57,-0.0105,0.0170
38568,2.35,1.34,-144.99,217.65,-23.53,17.26,-38.37,-0.0023,0.0170
38585,2.36,1.34,-144.97,217.78,-24.73,18.22,-41.06,0.0031,0.0170
38602,2.37,1.34,-144.97,217.79,-24.73,18.22,-41.06,-0.0097,0.0170
38619,2.38,1.33,-144.95,217.33,-23.80,17.25,-37.68,0.0023,0.0170
38636,2.38,1.34,-144.94,217.64,-23.40,17.12,-38.79,-0.0047,0.0170
38653,2.38,1.34,-144.93,218.47,-24.52,18.59,-38.33,-0.0039,0.0170
38670,2.38,1.33,-144.92,218.43,-24.39,18.45,-38.75,-0.0073,0.0170
38687,2.39,1.33,-144.90,219.97,-23.91,19.18,-38.73,-0.0025,0.0170
38704,2.39,1.33,-144.88,219.74,-23.58,18.73,-38.70,-0.0004,0.0170
38721,2.39,1.33,-144.86,219.23,-24.19,18.88,-38.31,-0.0007,0.0170
38738,2.39,1.33,-144.84,218.78,-23.40,17.95,-36.66,-0.0033,0.0170
38755,2.39,1.33,-144.82,220.31,-22.89,18.57,-38.21,-0.0049,0.0170
38772,2.39,1.33,-144.80,219.45,-25.00,19.66,-40.11,-0.0020,0.0170
38789,2.40,1.33,-144.78,219.46,-25.00,19.66,-40.11,-0.0031,0.0170
38806,2.39,1.34,-144.77,217.66,-23.35,17.11,-38.22,-0.0015,0.0170
38823,2.39,1.34,-144.75,219.80,-24.22,19.32,-38.61,0.0023,0.0170
38840,2.39,1.34,-144.74,216.97,-25.19,18.02,-38.80,-0.0017,0.0170
38857,2.39,1.34,-144.73,217.22,-25.58,18.48,-39.55,-0.0039,0.0170
38874,2.39,1.34,-144.72,217.75,-23.86,17.56,-38.40,-0.0028,0.0170
38891,2.41,1.35,-144.71,217.76,-23.86,17.56,-38.40,0.0020,0.0170
38908,2.41,1.34,-144.69,219.16,-23.10,17.96,-36.93,-0.0001,0.0170
38925,2.41,1.34,-144.67,220.06,-24.89,20.06,-38.68,-0.0012,0.0170
38942,2.41,1.34,-144.65,218.97,-23.95,18.46,-39.43,-0.0012,0.0170
38959,2.41,1.35,-144.63,219.36,-23.55,18.43,-38.40,-0.0028,0.0170
38976,2.42,1.34,-144.61,220.42,-24.39,19.91,-38.49,-0.0025,0.0170
38993,2.42,1.35,-144.59,220.41,-24.39,19.91,-38.49,-0.0004,0.0170
39010,2.42,1.35,-144.57,220.66,-22.64,18.59,-39.20,-0.0057,0.0170
39027,2.43,1.35,-144.56,216.07,-24.98,17.18,-40.34,0.0012,0.0170
39044,2.43,1.36,-144.54,218.37,-23.69,17.85,-38.26,0.0028,0.0170
39061,2.43,1.35,-144.54,216.95,-25.79,18.45,-38.13,-0.0023,0.0170
39078,2.44,1.35,-144.52,219.04,-23.79,18.41,-37.42,0.0017,0.0170
39095,2.43,1.35,-144.50,219.04,-23.79,18.41,-37.42,-0.0009,0.0170
39112,2.44,1.35,-144.48,219.10,-24.76,19.20,-39.22,0.0015,0.0170
39129,2.44,1.35,-144.47,218.88,-24.37,18.74,-38.47,-0.0012,0.0170
39146,2.44,1.36,-144.45,218.74,-23.62,18.02,-39.40,-0.0001,0.0170
39163,2.44,1.35,-144.43,219.42,-23.64,18.56,-37.55,-0.0033,0.0170
39180,2.45,1.35,-144.43,216.97,-25.77,18.45,-37.84,-0.0023,0.0170
39197,2.45,1.35,-144.41,219.17,-23.37,18.13,-38.24,0.0036,0.0170
39214,2.45,1.35,-144.39,219.43,-23.64,18.56,-37.55,-0.0039,0.0170
39231,2.45,1.34,-144.37,219.76,-23.46,18.60,-39.26,-0.0020,0.0170
39248,2.44,1.34,-144.36,219.00,-23.95,18.46,-39.43,-0.0017,0.0170
39265,2.44,1.35,-144.34,218.77,-23.54,17.99,-38.39,-0.0004,0.0170
39282,2.44,1.36,-144.33,218.76,-23.54,17.99,-38.39,0.0004,0.0170
39299,2.44,1.36,-144.31,220.39,-23.71,19.31,-38.29,-0.0055,0.0170
39316,2.45,1.36,-144.30,218.09,-23.46,17.43,-39.52,0.0004,0.0170
39333,2.45,1.35,-144.28,219.56,-23.42,18.44,-38.82,0.0015,0.0170
39350,2.46,1.35,-144.25,220.83,-24.39,20.20,-38.50,0.0012,0.0170
39367,2.47,1.36,-144.24,218.13,-23.40,17.42,-38.80,-0.0041,0.0170
39384,2.46,1.36,-144.23,218.12,-23.40,17.42,-38.80,-0.0028,0.0170
39401,2.46,1.36,-144.21,219.27,-24.22,18.88,-38.60,0.0033,0.0170
39418,2.47,1.36,-144.20,218.86,-24.51,18.78,-40.20,-0.0007,0.0170
39435,2.47,1.35,-144.19,218.41,-23.71,17.85,-38.54,-0.0028,0.0170
39452,2.48,1.36,-144.16,221.95,-23.70,20.47,-37.88,-0.0049,0.0170
39469,2.47,1.36,-144.13,221.95,-23.70,20.47,-37.88,-0.0001,0.0170
39486,2.48,1.36,-144.10,221.96,-23.70,20.47,-37.88,-0.0012,0.0170
39503,2.48,1.36,-144.08,219.79,-23.40,18.58,-38.54,0.0012,0.0170
39520,2.48,1.36,-144.07,218.38,-23.79,17.88,-39.55,-0.0031,0.0170
39537,2.48,1.36,-144.06,218.77,-23.62,18.02,-39.40,-0.0028,0.0170
39554,2.47,1.36,-144.05,219.03,-23.90,18.44,-38.71,-0.0015,0.0170
39571,2.47,1.37,-144.04,219.03,-23.90,18.44,-38.71,-0.0060,0.0170
39588,2.48,1.37,-144.03,216.55,-24.82,17.42,-38.33,0.0007,0.0170
39605,2.47,1.37,-144.00,222.71,-22.40,19.87,-37.92,0.0007,0.0170
39622,2.47,1.37,-143.98,219.81,-23.50,18.71,-37.69,-0.0044,0.0170
39639,2.46,1.38,-143.96,220.71,-22.76,18.72,-38.64,0.0012,0.0170
39656,2.46,1.37,-143.95,218.39,-23.69,17.85,-38.26,-0.0028,0.0170
39673,2.46,1.36,-143.94,218.39,-23.69,17.85,-38.26,-0.0009,0.0170
39690,2.46,1.37,-143.92,219.49,-24.32,19.16,-37.76,0.0012,0.0170
39707,2.45,1.37,-143.91,217.90,-24.51,18.15,-38.32,0.0012,0.0170
39724,2.45,1.37,-143.91,217.71,-25.63,18.89,-37.99,-0.0079,0.0170
39741,2.46,1.37,-143.90,218.41,-23.87,18.00,-38.42,0.0001,0.0170
39758,2.46,1.37,-143.89,217.83,-24.26,17.88,-39.30,-0.0023,0.0170
39775,2.46,1.37,-143.89,217.84,-24.26,17.88,-39.30,-0.0028,0.0170
39792,2.47,1.37,-143.87,219.73,-22.90,18.13,-38.49,-0.0052,0.0170
39809,2.47,1.36,-143.87,216.66,-25.34,17.88,-38.66,0.0012,0.0170
39826,2.47,1.36,-143.86,219.03,-23.90,18.44,-38.71,-0.0007,0.0170
39843,2.46,1.35,-143.84,219.73,-22.93,18.14,-38.78,-0.0036,0.0170
39860,2.46,1.35,-143.83,218.79,-23.78,18.16,-39.27,0.0020,0.0170
39877,2.46,1.35,-143.81,218.77,-23.62,18.02,-39.40,0.0001,0.0170
39894,2.47,1.35,-143.79,220.73,-22.59,18.57,-38.48,0.0004,0.0170
39911,2.47,1.34,-143.78,219.35,-22.84,17.83,-37.77,-0.0057,0.0170
39928,2.47,1.34,-143.76,220.81,-23.74,19.61,-38.58,-0.0009,0.0170
39945,2.48,1.34,-143.74,218.94,-24.54,18.89,-38.63,0.0012,0.0170
39962,2.48,1.33,-143.73,218.95,-24.54,18.89,-38.63,-0.0036,0.0170
39979,2.48,1.33,-143.72,218.94,-24.57,18.90,-38.91,-0.0036,0.0170
39996,2.49,1.34,-143.72,217.05,-25.29,18.05,-39.95,0.0015,0.0170
40013,2.49,1.33,-143.72,216.89,-24.37,17.28,-38.72,-0.0023,0.0170
40030,2.49,1.33,-143.70,218.87,-23.66,18.13,-37.83,0.0001,0.0170
40047,2.49,1.33,-143.68,220.76,-23.00,18.89,-39.52,-0.0007,0.0170
40064,2.49,1.32,-143.66,220.77,-23.00,18.89,-39.52,0.0009,0.0170
40081,2.50,1.32,-143.66,216.07,-23.45,16.08,-37.63,-0.0047,0.0170
40098,2.50,1.33,-143.65,219.48,-23.90,18.74,-38.72,0.0028,0.0170
40115,2.50,1.33,-143.64,217.94,-24.65,18.19,-40.05,-0.0012,0.0170
40132,2.50,1.33,-143.63,217.97,-24.53,18.16,-38.61,-0.0017,0.0170
40149,2.50,1.33,-143.63,218.82,-23.36,17.84,-38.23,-0.0049,0.0170
40166,2.49,1.33,-143.61,218.81,-23.36,17.84,-38.23,-0.0009,0.0170
40183,2.49,1.34,-143.61,217.55,-24.53,17.87,-38.60,0.0012,0.0170
40200,2.49,1.34,-143.59,221.35,-22.98,19.32,-39.24,-0.0047,0.0170
40217,2.49,1.33,-143.59,215.43,-25.96,17.44,-38.41,-0.0015,0.0170
40234,2.49,1.33,-143.58,218.82,-23.80,18.17,-39.56,-0.0001,0.0170
40251,2.49,1.33,-143.55,221.78,-23.40,20.04,-38.28,0.0063,0.0170
40268,2.49,1.33,-143.52,221.78,-23.40,20.04,-38.28,-0.0015,0.0170
40285,2.49,1.33,-143.51,220.41,-22.85,18.56,-37.78,-0.0036,0.0170
40302,2.49,1.33,-143.49,219.13,-22.74,17.55,-38.61,0.0031,0.0170
40319,2.49,1.34,-143.50,216.51,-24.52,17.13,-38.59,-0.0052,0.0170
40336,2.50,1.33,-143.49,217.58,-24.70,18.02,-38.76,-0.0036,0.0170
40353,2.50,1.34,-143.48,220.43,-23.58,19.17,-38.71,-0.0023,0.0170
40370,2.50,1.35,-143.45,220.12,-21.67,17.36,-37.39,0.0047,0.0170
40387,2.50,1.34,-143.44,218.85,-23.46,17.97,-37.38,0.0025,0.0170
40404,2.49,1.34,-143.42,220.41,-23.62,19.18,-39.14,0.0009,0.0170
40421,2.48,1.34,-143.42,217.70,-25.30,18.59,-37.96,-0.0052,0.0170
40438,2.49,1.34,-143.42,216.59,-24.85,17.43,-38.62,-0.0020,0.0170
40455,2.49,1.34,-143.42,216.59,-24.85,17.43,-38.62,0.0015,0.0170
40472,2.49,1.35,-143.40,219.85,-23.50,18.71,-37.69,0.0041,0.0170
40489,2.48,1.34,-143.38,220.01,-24.02,19.21,-40.17,-0.0017,0.0170
40506,2.48,1.34,-143.37,219.45,-23.49,18.42,-37.68,0.0020,0.0170
40523,2.48,1.34,-143.35,220.13,-22.40,17.98,-38.31,-0.0012,0.0170
40540,2.48,1.34,-143.34,218.21,-24.81,18.58,-37.92,0.0017,0.0170
40557,2.48,1.34,-143.33,218.21,-24.81,18.58,-37.92,0.0004,0.0170
40574,2.48,1.34,-143.32,219.41,-23.81,18.61,-39.57,-0.0001,0.0170
40591,2.48,1.35,-143.31,218.66,-25.11,19.16,-37.53,0.0049,0.0170
40608,2.48,1.35,-143.28,221.75,-23.27,19.90,-38.70,-0.0004,0.0170
40625,2.49,1.35,-143.28,217.94,-24.53,18.16,-38.61,-0.0023,0.0170
40642,2.50,1.35,-143.27,217.95,-24.53,18.16,-38.61,0.0004,0.0170
40659,2.51,1.36,-143.27,217.96,-24.53,18.16,-38.61,-0.0023,0.0170
40676,2.50,1.35,-143.24,220.79,-22.70,18.70,-37.92,0.0031,0.0170
40693,2.50,1.35,-143.23,220.35,-22.79,18.44,-39.07,-0.0004,0.0170
40710,2.50,1.35,-143.21,220.36,-22.79,18.44,-39.07,-0.0047,0.0170
40727,2.50,1.35,-143.21,218.59,-23.15,17.53,-37.64,-0.0057,0.0170
40744,2.50,1.36,-143.20,218.58,-23.15,17.53,-37.64,-0.0023,0.0170
40761,2.50,1.35,-143.19,218.43,-24.01,18.04,-40.15,0.0007,0.0170
40778,2.51,1.35,-143.18,219.20,-23.45,18.16,-39.25,-0.0007,0.0170
40795,2.51,1.35,-143.17,218.81,-23.62,18.02,-39.40,-0.0020,0.0170
40812,2.50,1.35,-143.17,218.83,-23.54,17.99,-38.39,-0.0033,0.0170
40829,2.50,1.35,-143.15,219.45,-23.75,18.59,-38.85,0.0007,0.0170
40846,2.50,1.35,-143.14,219.45,-23.75,18.59,-38.85,-0.0020,0.0170
40863,2.50,1.34,-143.13,218.92,-24.19,18.58,-38.31,0.0012,0.0170
40880,2.50,1.34,-143.11,220.75,-23.00,18.89,-39.52,0.0015,0.0170
40897,2.49,1.34,-143.09,220.50,-24.35,19.90,-38.06,0.0009,0.0170
40914,2.49,1.33,-143.09,217.83,-23.94,17.58,-39.41,0.0001,0.0170
40931,2.49,1.34,-143.09,216.12,-25.49,17.58,-38.52,0.0004,0.0170
40948,2.49,1.34,-143.10,216.12,-25.49,17.58,-38.52,-0.0020,0.0170
40965,2.49,1.34,-143.09,219.55,-24.53,19.32,-38.35,-0.0041,0.0170
40982,2.49,1.34,-143.07,220.42,-23.58,19.17,-38.71,-0.0004,0.0170
40999,2.50,1.34,-143.05,219.74,-22.79,18.00,-39.06,0.0023,0.0170
41016,2.49,1.35,-143.04,219.78,-23.28,18.45,-39.10,-0.0041,0.0170
41033,2.49,1.34,-143.04,217.92,-24.38,18.01,-38.74,-0.0052,0.0170
41050,2.48,1.34,-143.03,219.86,-23.67,18.86,-37.85,0.0028,0.0170
41067,2.48,1.34,-143.02,218.06,-25.18,18.75,-38.52,-0.0028,0.0170
41084,2.49,1.34,-143.02,218.54,-24.33,18.43,-38.03,-0.0004,0.0170
41101,2.49,1.34,-143.01,217.60,-24.86,18.16,-38.63,-0.0007,0.0170
41118,2.49,1.34,-143.00,219.77,-22.69,17.97,-37.90,-0.0007,0.0170
41135,2.49,1.35,-142.99,219.77,-22.69,17.97,-37.90,-0.0001,0.0170
